day,CLF17,CLG17,CLH17,CLJ17,CLK17,CLM17,CLN17,CLQ17,CLU17,CLZ17,CSZ16,CSF17,CSG17,CSH17,CSJ17,CSK17,CSM17,CSN17,CSQ17,CSU17,CSV17,CSX17,CSZ17,WBSF17,WBSG17,WBSH17,WBSJ17,WBSK17,WBSM17,WBSN17,WBSQ17,WBSU17,WBSZ17,WSPZ16,WSPF17,WSPG17,WSPH17,WSPJ17,WSPK17,WSPM17,0
208,-0.0293987,-0.0280923,-0.0169815,0.00702621,0.00812425,-0.0728909,0.0363794,-0.00194494,0.0757495,-0.0198158,-0.029884,0.0066315,0.00804829,0.0165289,-0.0120681,0.0130703,0.0263572,0.00662617,0.00744961,0.00954245,-0.00441339,-0.00460637,0.00315789,0.0154295,0.00191939,-0.000236798,-0.000503863,0.00541516,-0.00135747,0.00182002,0.0112166,0.00101502,0.000807428,0.000841397,-0.028955,-0.0156855,-0.0108592,-0.0159776,-0.0265741,-0.0213367,
209,0.00757228,-0.0141161,0.000776398,-0.00301716,0.00687367,0.0225673,0.0440869,0.058462,-0.0347955,-0.00270501,-0.0385057,-0.00823477,-0.00349301,0.00386179,-0.0023427,-0.00562984,-0.00210809,-0.00329128,0.00347977,-0.00193892,-0.00166236,0.00210349,0.00629591,0.000410678,-0.00215517,0.0026054,-0.0406654,-0.00239378,-0.000679656,0.00100929,0.00568828,-0.00628676,0.00161355,0.00168138,0.0249692,-0.03,-0.00145138,0.00162371,0.0175756,0.00573912,
210,-0.020041,0.0134091,0.0240497,-0.0102137,-0.0138889,-0.0697674,0.0322193,0.00297408,-0.0779088,-0.00157031,0.0124404,-0.0116244,0.0196962,0.00911116,0.000335458,0.00141543,-0.0122911,0.000550358,-0.0153879,-0.00315687,0.0140611,-0.00167926,0.00917623,0.000821018,0.000959923,0.00803213,-0.0550009,0.00239952,-0.00430741,0.000604961,-0.0138575,0.00326531,0.000604108,0.000629459,-0.00783788,-0.0023279,0.00212433,0.00408646,0.00748991,-0.00925176,
211,0.00627469,0.057412,-0.00511364,-0.00554175,-0.0895202,-0.0405612,-0.00213261,-0.0122847,-0.00166759,0.021447,0.010436,-0.0239804,0.0152234,0.011236,-0.00268276,0.000706714,-0.0174995,-0.0143014,0.0046225,0.0175396,-0.00145959,-0.00546678,-0.00454639,-0.00840853,0.00287701,-0.00140614,0.0624652,0.000398963,-0.0125228,0.00483676,-0.0014339,0.00223759,-0.00140873,-0.00146781,-0.00761512,0.0276,0.00256611,0.0102923,-0.0070497,-0.0292073,
212,0.00323326,-0.00530223,0.0192271,0.0395849,0.0936025,-0.051582,0.0262289,0.00657613,-0.112658,-0.00307951,-0.00449775,-0.0173709,0.0104805,0.00138889,-0.00218561,0.00117702,0.00653077,-0.00576637,-0.00547765,0.0237012,0.00931847,-0.00909091,-0.00207598,0.000827301,0.00215157,0.00868341,-0.00680391,-0.00378863,-0.0071478,-0.000802246,0.0166571,-0.00588593,-0.00161225,-0.00167997,0.00760184,-0.0075905,0.00174345,-0.00452775,0.00319489,-0.018501,
213,0.0437385,-0.0473348,0.019238,-0.0146026,-0.0438744,0.112419,0.00776221,0.00667519,0.0470613,-0.0308902,0.00334672,-0.0227743,0.0102122,-0.00118883,-0.0064027,0.0190454,0.0196618,-0.00336763,0.00242344,-0.0194107,0.00543085,0.0034137,-0.00124818,-0.000206654,-0.00357824,0.000232666,0.0186194,-0.00180144,0.000232234,-0.00762746,0.000282486,-0.00653328,-0.001413,-0.00147244,0.0170819,-0.0254952,0.00133309,-0.00638775,-0.000579039,-0.00153802,
214,0.0216145,0.0447628,-0.0624885,0.00994185,-0.0137914,0.0733367,-0.0293068,-0.0184819,-0.0221734,0.0179658,-0.024016,0.00782269,0.00521245,-0.0119024,0.00678311,-0.0193816,0.0254531,-0.0153933,-0.00967033,0.000715478,-0.00846237,0.00595365,0.00520725,0.00144688,0.000957625,0.00395441,0.0165546,0.00300782,-0.0109125,0.00444984,-0.00875459,0.00143855,-0.001415,-0.00147462,0.0176347,0.0156302,-0.0210421,-0.00528442,0.0162547,0.0304854,
215,-0.0397237,-0.0182091,-0.008405,-0.0150446,0.0778032,0.00915708,0.0191601,0.0304729,-0.0482125,0.0148022,-0.015892,-0.000646831,-0.0177561,0.0240915,0.0111167,-0.00494118,0.00131628,-0.029552,-0.0142033,0.00524309,-0.0147086,0.00232509,4.78E-18,0.00227038,0.00191342,-0.00417053,0.0245971,0.0029988,0.00140845,-0.00140959,-0.0048433,0.00677201,-0.000607287,-0.000632911,-0.0322514,0.011889,0.00317316,0.0126552,0.00383239,-0.0202322,
216,0.0325989,-0.0294567,0.00551942,0.00867434,-0.0268931,0.0565379,-0.00854539,0.00111592,-0.190813,0.0249649,0.00468831,0.0279935,0.0180771,0.0188198,-0.00516408,-0.00685741,0.05277,0.00726916,0.00360198,-0.00142248,0.00737191,-0.00274146,-0.00745959,0.00391269,0.0023872,0.00255933,-0.0283113,0.00159458,0.00656353,0.00221819,-0.0160321,0.00591113,0.00162042,0.00168883,0.0296312,-0.0172324,-0.0066275,0.00354195,-0.0106014,-0.000106443,
217,-0.0274331,0.00966727,-0.0248971,-0.0351468,0.0198788,0.00880863,-0.0103428,0.0209001,0.0925729,0.00834702,0.012271,0.00928695,0.017599,-0.000384837,-0.0041862,-0.00452381,-0.0190867,0.0200897,-0.00314042,-0.000474834,0.0175631,-0.00359484,-0.00417537,-0.00205128,0.00904977,0.00858668,0.0294769,0.00437811,0.0153703,-0.00100604,0.00669188,0.000202634,-0.00242669,-0.00252898,-0.0269841,0.0120218,-0.00822593,-0.00143176,-0.00328465,-0.00826798,
218,0.0532796,0.0175907,0.0120627,0.0271265,-0.00499168,-0.00523903,0.0259338,0.0120104,-0.062151,0.0331117,0.0233908,-0.0162196,0.00262508,-0.00250241,0.00252228,-0.0119589,-0.0376432,0.0145315,-0.00472547,-0.0185273,-0.00359583,0.0061545,-0.0113208,-0.00061665,-0.00165211,0.00920387,-0.0120821,0.00832178,-0.00114679,0.00100705,0.00722543,0.00384927,-0.00101358,-0.00105641,0.0575218,-0.000787557,0.0019111,0.00343448,-0.018909,-0.0149921,
219,0.0165781,-0.0277899,-0.0295987,-0.0186757,-0.000238892,-0.0294053,-0.0060366,0.0138908,-0.105876,0.0194404,-0.0168502,-0.0071338,-0.0194055,-0.000964878,-0.000335458,0.0125878,0.00132275,-0.0114964,-0.00406964,-0.0150048,-0.00451101,0.00379667,-0.000636132,-0.00246812,-0.00496454,-0.00433197,-0.0291506,-0.00589507,0.0128588,0.00140845,-0.00918221,-0.000605449,-0.00446429,-0.00465313,0.0128773,-0.0297537,-0.00534086,0.00770943,0.0397861,-0.010716,
220,0.00857203,0.0180059,-0.0315251,0.00749712,0.00573477,0.0581054,-0.0273297,0.0319234,-0.135785,-0.00270584,-0.0217207,0.0276225,-0.00596827,-0.00444273,-0.0206376,-0.00167344,0.00924703,0.00705434,-5.63E-18,-0.0031941,0.00453145,0.00189115,-0.00466794,-0.00618557,-0.000237586,0.00595374,0.0162209,0.00316268,0.00226706,-0.000401849,0.00781929,0.00908724,-0.00550347,-0.00573736,0.0117203,0.0138099,-0.0120431,-0.00497939,-0.0101932,0.0195344,
221,0.0118159,-0.00309529,-0.0325513,-0.0228964,0.000712758,-0.00897436,0.0357073,0.0122454,0.0670017,0.0267442,0.0147441,-0.0180236,0.0257545,-0.0166861,-0.00770944,0.00215517,-0.0106582,-0.00549034,0.00227015,0.0098595,0.00667629,-0.00146812,0.00319761,-0.00311203,0.00594106,0.00478033,-0.0368484,-0.00374384,0.0160597,0.00944724,0.00948276,0.00620372,-0.00245952,-0.00256465,0.0165587,0.010016,-0.0152568,0.0174322,-0.00367566,0.0304329,
222,-0.00245851,-0.00776225,0.00109242,0.0210896,-0.000474834,0.0422596,-0.0676338,0.0137527,0.0753532,-0.0109475,-0.0287179,-0.0125,-0.00693161,-0.00651144,0.00448895,0.0114695,0.015876,-0.00590139,-0.01812,-0.00927508,0.00233017,-0.00609116,0.00361241,-0.000208117,-0.0011812,-0.00226552,0.00141044,-0.00276899,0.00645592,-0.0083632,0.00170794,-0.0188942,-0.0168482,-0.0175702,0.000772599,0.00476002,0.00930379,-0.0114332,0.0187323,-0.000803887,
223,0.0234134,0.0178811,-0.00174596,-0.0309811,-0.0486936,-0.0461316,0.0460699,-0.00653184,-0.0981022,-0.0132316,0.0350229,-0.0221118,0.0108578,-0.00337637,0.000343761,-0.00755965,0.000186047,-0.000382995,0.00184544,0.00271003,-0.00304006,0.00105664,0.00338768,0.00791007,-0.00331126,-0.0127157,-0.052993,-0.0087267,-0.0132714,0.00140562,-6.05E-18,0.00527063,-0.00647858,-0.00676118,0.017949,6.58E-05,-0.00132802,-0.0010544,0.00309066,0.0157759,
224,0.0122416,0.0158103,-0.0852645,0.00276298,-0.0329588,-0.0175667,-0.0233726,0.0288279,-0.134024,-0.0295255,0.00918211,-0.00655415,-0.00966702,-0.00518135,-0.0197595,0.000476077,-0.00725446,0.00785441,0.0149666,-0.000737101,-0.0159641,-0.00337767,0.00443131,-0.00103263,-0.00664452,-0.0050598,-0.100576,5.00E-18,0.017709,0.00360938,-0.00312589,0.00120992,0.00336559,0.00351339,0.00853188,0.0186854,-0.0330882,-0.00484876,0.0136939,6.89E-05,
225,-0.0124901,0.0490705,-0.00143403,-0.0312931,-0.0531887,0.0463576,0.0223497,-0.00221212,0.0407477,0.0243125,0.0345409,-0.00511298,0.00976139,0.00761218,0.00420684,0.0028551,-0.00768222,0.0159665,-0.00249546,0.0184411,-0.00637988,0.00233001,-0.00630252,-0.00620219,-0.00597229,0.00531669,0.020463,-0.00520208,-0.0176211,0.002997,-0.00171038,0.0104733,0.0157233,0.0164114,-0.0103396,0.040819,-0.00550117,0.00739145,-0.0101931,0.0105368,
226,0.0309175,-0.0148362,0.0220201,-0.0288501,-0.025634,0.0816456,0.0160573,-0.00849858,-0.132543,0.0435798,-0.0169381,0.0351459,-0.0415836,-0.0027833,-0.00750567,-0.00664294,0.0141616,-0.00187091,0.00181942,-0.00796717,0.00642084,-1.39E-17,0.00359408,-0.0112336,-0.0062485,-0.0085077,0.0346364,-0.00201126,2.14E-16,-0.000796813,-0.0174186,0.000996612,-0.00185759,-0.00193757,0.0195656,-0.0197952,0.00475881,-0.0162208,-0.00459071,0.0125055,
227,-0.0109056,0.0338841,0.00117096,-0.0196653,0.00895606,0.0370587,0.000571211,-0.0226087,-0.0385093,0.0174,0.00646123,-0.0285074,-0.0246558,-0.00478469,-0.000879353,-0.0164796,-0.01806,-0.00299906,0.00408627,-0.00292042,-0.000182282,0.00549451,0.00273857,-0.000420787,-0.00386941,0.0020872,0.0620595,-0.00483676,-0.0320628,-0.00338915,-0.00813717,-0.00199124,0.00310174,0.00323555,-0.0142218,0.0140542,0.0110513,0.0151839,-0.00330311,0.0284041,
228,-0.0120102,0.00404613,-0.000935673,0.00533504,0.00638003,-0.0558586,-0.011608,0.0110574,-0.0211025,0.0204007,-0.0393416,0.00708869,0.0137886,-0.00721154,0.00721704,-0.0191841,0.00132727,-0.00507614,-0.00226091,0.00244081,-0.00929809,-0.000840689,0.00819328,0.00294675,0.00194222,-0.00231428,-0.0228571,0.00789793,0.00208478,0.00260052,-0.0117199,0.00518755,0.002886,0.00301011,-0.012915,-0.00680484,-0.00480461,-0.00817026,-0.00284508,-0.0138098,
229,0.00518135,-0.0509772,0.00234137,0.0157079,-0.0203969,0.0749004,0.00462072,-0.0262728,0.209855,-0.037711,0.00633996,0.00212801,-0.0263925,-0.0131154,-0.00157288,-0.00519931,-0.00208294,-0.0234316,0.00362565,-0.0148527,-0.00110416,0.00168279,0.0035424,-0.00671563,-0.00605767,1.40E-17,0.0315035,-0.00100462,0.00346741,-0.000798085,0.0388378,0.000198491,-0.00143885,-0.00150054,0.00816952,-0.0556289,0.011104,-0.00441772,-0.000877908,0.00467879,
230,-0.0017843,-0.00934183,-0.0534922,0.0173459,0.00393922,-0.0118606,-0.0143733,0.0311128,-0.056,0.0516298,-0.000340541,-0.0238484,-0.00848162,-0.00899612,-0.00315071,-0.00398208,0.0104364,0.00135449,-0.00112892,0.00617894,-0.0171334,0.000419992,0.00145349,-0.00908515,0.00243784,0.00603108,-0.00256035,0.00442478,0.00621977,-0.00219649,0.00656393,-0.00396904,-0.00349938,-0.00364964,-0.00778678,-0.021033,-0.0158364,-0.0246889,-0.0163497,-0.0153582,
231,-0.008143,-0.000428633,0.0387463,-0.00986031,0.0156951,-0.00243811,0.0295547,-0.0359334,0.0712635,-0.0123033,-0.0141373,0.00150602,0.0211338,0.013204,-0.014223,-0.00249875,-0.0133333,0.014686,0.00406872,0.0125276,-0.00599813,0.00209908,-0.0010367,0.0119403,-0.00997082,0.0103758,0.0126513,0.00260312,0.00389194,-0.00020012,-0.0158775,-0.00458259,-0.00392481,-0.00409395,-0.00714605,0.00849878,0.0103501,-0.00786782,-0.0184399,0.0164028,
232,0.00700841,-0.00557461,-0.0256593,-0.029668,0.0234547,-0.0188005,0.0179415,0.0146753,-0.140237,0.0292251,0.0217692,-0.00167084,-0.0338371,-0.00427611,-0.00659067,0.00425852,0.00323563,-0.00228528,-0.00135074,-0.00339641,-0.00452574,0.00502723,0.00996264,-0.00758534,-0.00221076,-0.000456413,-0.00108637,-0.00119832,-0.00615735,-0.00680544,0.00720254,0.00760608,0.00497719,0.00519256,0.0080329,0.00202252,-0.00684274,0.00324104,-0.0108233,-0.00415828,
233,0.0260489,0.0189737,-0.000243843,-0.00833868,-0.060124,0.00613144,0.0146568,0.0188148,0.276872,-0.0226929,0.0148799,0.0339749,0.0134308,-0.00306748,-0.00699301,0.0269394,0.00284576,0.00324489,-0.00360685,-0.00292113,-0.00284145,-0.000833681,0.00493218,0.007431,0.00369276,-0.000456621,-0.0212072,0.0039992,-0.00321248,-0.00261991,-1.12E-16,0.000993246,0.00577796,0.00602669,0.012304,0.00692996,-0.00265925,0.0187992,-0.00131432,0.0122949,
234,-0.0226744,-0.0289886,0.0102439,-0.038163,0.0226621,0.0297086,0.0329128,0.0100503,-0.171307,0.0323887,-0.0181606,-0.0194238,-0.00872337,0.0317949,0.00722282,0.025504,0.0102157,0.011035,-0.00135747,-0.00634766,0.000949848,-0.00479766,0.000613497,-0.00147524,-0.00171695,-0.00867976,-0.0377778,-0.0021908,0.00713628,-0.00848656,0.00343249,0.00119071,-0.00184653,-0.00192555,-0.0178223,-0.0317386,0.00719105,-0.000101201,0.00746858,-0.00144045,
235,0.00832838,-0.00740902,0.0188315,0.000224165,0.0858345,0.00351396,0.00637281,-0.00970149,-0.179051,-0.00380623,0.0152724,-0.0183229,-0.0291081,-0.000795229,0.00286841,-0.0241592,-0.00299625,-0.00263455,-0.00385138,-0.00958231,0.000948947,-0.0012576,-0.00286123,-0.00696496,-0.00909091,-0.00460829,0.0128945,-0.00159681,0.00342857,-0.00183411,0.00199544,0.00475719,-0.0020555,-0.00214362,0.00923314,-0.000276033,0.0168064,0.00489187,0.0116587,-0.0112779,
236,-0.00648968,-0.00768386,-0.0255924,-0.0280143,-0.110307,0.0232215,0.00369393,-0.0275057,0.0129995,-0.0105361,0.0222297,0.00403565,0.0259718,0.011739,-0.000715052,0.0114078,0.0127724,0.00509434,-0.00227428,0.00198462,0.0161168,0.00356768,-0.00860832,-0.00743889,0.00768659,-0.00439815,0.0509215,-0.0029988,0.00318907,-0.00367497,0.00540541,0.00256461,0.0030896,0.00322234,0.00368488,0.000897356,-0.0087574,-0.00362586,0.00561689,0.0273891,
237,-0.0110847,0.0039823,-0.0141051,0.0329721,0.0188734,0.0230548,-0.00595864,0.0258298,0.0651141,0.0100632,-0.0256704,-0.0130631,-0.0244648,0.000589971,-0.0127013,-0.0463163,0.0018546,0.0142669,-0.0111694,0.00940827,-0.00410524,0.000418235,0.00392805,-0.000856531,-0.00836614,-0.00999767,0.00397758,0.00100261,0.000454133,-0.00348361,0.00198076,0.004329,0.000616016,0.000642398,-0.010571,0.0103448,0.000676536,-0.0288429,-0.00918079,-0.0126517,
238,-0.0156125,-0.0171882,-0.0434139,-0.0133929,0.0279282,-0.018662,0.0192172,-0.00478409,-0.137439,-0.0196942,-0.0169492,-0.0191753,-0.00174155,0.0053066,0.00181192,-0.0576246,0.00833025,0.00814362,0.00322729,-0.0090753,-0.000374742,-0.00020903,-0.00823723,-0.00278611,0.00794045,-0.00187882,-0.0295336,-0.00160256,-0.00590104,0.00637467,-0.00169444,0.00607367,-0.00102606,-0.00106998,-0.00767705,-0.00723549,-0.00978326,-0.00281035,-0.00596125,-0.00532819,
239,0.0109801,-0.0139013,-0.0410005,0.00904977,-0.0138619,0.0365985,-1.73E-17,0.00290955,-0.163994,-0.0407705,-0.0051212,-0.00467128,-0.00785066,0.00351906,0.00397902,0.0154873,0.00734349,-0.00257022,0.000689338,0.00272277,0.014433,-0.000627221,2.69E-18,0.00795186,-0.00369276,-0.00352941,-0.0374838,-0.00501605,0.00136986,-0.000817327,0.00452617,-0.00740019,-0.00308135,-0.00321337,0.0122494,-0.0195957,-0.0189566,-0.00347935,-0.0114073,-0.00164317,
240,-0.0205149,-0.0177353,0.0400645,0.0121076,-0.00534158,0.0209415,-0.0506833,-0.0295156,0.128713,0.0359739,0.0082361,0.00278116,-0.0133638,0.0111046,0.0216177,-0.00815146,0.0129397,0.0106755,0.00665901,-0.000493705,0.00535846,0.00041841,-0.00311462,-0.00426439,-2.38E-19,0.00401417,0.0240987,-0.00181488,0.00273598,0.000204499,0.00366094,-0.000784775,-0.00226664,-0.00236407,-0.0177696,-0.00105197,-0.00163753,0.00192032,-0.028287,-0.0122453,
241,-0.0377823,0.0634259,-0.0199069,-0.0465219,0.0265687,-0.0144092,-0.000364431,-0.00766831,-0.0657895,-0.00784873,-0.0425459,-0.0123072,0.0130102,0.00905588,-0.00511374,0.0379109,-0.00827636,0.00400656,-0.00615876,0.00518647,-0.00441095,0.00230029,-0.0118725,0.0012848,-0.00642451,0.00634995,-0.0368976,0.00343434,-0.000682128,0.000408914,-0.000561167,0.00746122,0.000826105,0.000861698,-0.0302814,0.041772,0.00820109,-0.0105938,0.0120445,0.0124638,
242,-0.00405463,0.0026121,0.0195199,0.0195167,-0.0239537,0.0211558,-0.0459351,0.0333988,-0.122653,0.0200168,-0.00799858,0.015795,-0.0109078,-0.0122207,0.00992556,-0.00485313,0.00598694,0.0103392,-0.0172137,0.00737101,-0.00535352,0.00542458,0.0029511,-0.000641574,-0.00323303,-0.00911428,-0.000781861,0.00382525,0.007281,-0.00572246,-0.000842223,0.00799065,-0.000412712,-0.000430478,0.0143096,-0.00613249,0.0165941,0.0115173,0.0234671,0.0107304,
243,-0.028498,0.0115067,-0.0323415,-0.00273473,0.0344147,0.0542361,-0.0363011,0.00304183,-0.0374582,-0.00540541,0.0535746,-0.0266068,0.0394877,0.0299633,-0.0110565,-0.00693018,-0.00414788,0.016158,-0.00864082,-0.0180488,0.0113215,0.00788545,-0.00462379,0.00663385,0.00723553,-0.00943396,-0.0262128,0.00100281,-0.0083578,-0.00513875,-0.00309076,-0.0174014,-0.00433526,-0.00452196,-0.0332257,0.0166802,-0.0120824,0.00675511,-0.0297422,0.0159898,
244,-0.0149978,-0.00965873,0.0144385,0.00182815,0.0711753,-0.0602333,0.027954,0.00555977,-0.0535094,0.040052,0.0232993,-0.00354988,0.00342231,-0.00675676,0.00727595,0.0204187,-0.00108656,-0.0141343,-0.00730271,-0.00546448,-0.013397,-0.0105003,0.00401182,-0.00871599,-0.0027248,0.0052381,0.034552,0.00320577,-0.00523918,0.00495868,-0.011274,0.00177096,-0.0031101,-0.00324465,-0.00565973,0.005002,-0.000242984,-0.0131775,-0.00226191,-0.00118597,
245,-0.0132109,0.0381448,-0.0200316,-0.0184763,-0.0644094,-0.0239714,-0.00655738,-0.0266399,-0.293686,-0.00840623,-0.0154562,0.0277877,0.00511596,-0.00113379,-0.0114517,-0.00658561,0.00435098,0.0136201,0.000237304,-0.00599401,0.0014881,-0.00187266,0.0042061,0.00579026,-0.0017387,-0.0104216,-6.84E-17,-0.00219692,-0.00870163,-0.00143914,0.00855188,0.00196425,-0.00519967,-0.00542535,-0.0191332,0.0392196,-0.00883056,0.0155965,0.016952,-0.00561599,
246,0.0186068,-0.0329854,-0.0798817,0.00720428,0.0171429,-0.0085351,0.00446515,-0.00955332,0.0322245,0.0101959,0.0182309,0.0197574,0.0084832,-0.0236474,0.00516842,-0.0152983,-0.000361011,0.00901697,-0.000237248,-0.0160804,-0.00167162,-0.000208464,-0.00397906,0.00426439,0.00870863,-0.0136429,-0.0363107,-0.00280224,0.00716101,0.00741198,-0.0110232,-0.00529308,0.000418148,0.000436395,0.00720129,-0.0399106,-0.0346561,0.0113538,-0.00209616,0.0169431,
247,0.0020049,-0.0241796,0.0470623,-0.000230734,0.024077,0.0191497,-0.00947043,0.0109489,0.460222,-0.00544341,0.0111074,-0.00220938,0.00538358,-0.0362333,0.00868794,0.0212325,-0.0209462,-0.0110391,0.00735643,0.0153218,-0.00483721,0.0087573,0.00546678,-0.0101911,-0.00345338,0.00509585,0.0457385,4.80E-17,-0.0142202,-0.0030656,-0.00114318,-0.0195112,-0.00229885,-0.00239913,0.000347078,-0.0108414,0.022861,0.00283218,-0.0128034,0.00650566,
248,0.00644731,-0.0201327,-0.00502513,0.0486961,-0.0141066,-0.0317187,0.0509268,-0.0198556,-0.257241,-0.0374002,0.0241023,-0.0229944,-0.0105422,-0.0883526,-0.0661777,-0.0658953,0.00756179,0.00761871,-0.00777385,0.00176056,0.00243036,-0.00103348,0.00543706,-0.0233805,-0.0049505,-0.00965717,0.0202312,-0.00381373,0.0204746,-0.00143501,0.00143062,-0.296482,-0.0121491,-0.0126804,7.09E-18,0.00161377,-0.00504946,-0.0056824,0.00925426,-0.0029638,
249,-0.0134747,-0.00948295,-0.0289001,-0.0132042,-0.0148384,0.0106819,-0.00185667,0.0255196,0.340761,-0.045013,0.0107269,-0.014993,0.00744882,0.0344088,0.0204049,0.0436063,-0.014827,-0.0160014,-0.00617284,-0.00251067,0.00242447,-0.00144838,0.000415973,-0.00505161,0.000497512,0.00804486,-0.00169972,-0.00765666,0.00250798,-0.00184767,0.103429,0.103429,0.00318066,0.00332152,-0.00312261,-0.00819012,-0.00940139,-0.00561221,-0.00491935,0.00287774,
250,-0.0279893,0.00775017,-0.000866802,-0.0167261,-0.0185584,0.0253655,0.0366443,-0.39764,-0.000692521,0.00483751,-0.00427637,0.0145133,0.00343658,0.0181315,-0.0035327,-0.00546965,0.0345412,-0.0244818,-0.0152891,-0.0145985,-0.0749767,-0.00165769,-0.0018711,0.0598234,0.00124316,0.00314389,0.00794552,0.00304569,0.0241073,-0.00226244,-0.00284827,-0.00284827,0.000211372,0.000220702,-0.0246415,0.00615947,-0.00936463,0.0167596,0.00447284,-0.0115725,
251,-0.00207326,-0.0289527,0.0289184,-0.00929916,0.0432995,0.0271431,-0.0290687,0.0494037,-3.772,-0.0283916,0.0180528,0.0175864,0.0152469,0.0581204,-0.049703,-0.130368,0.177675,0.0708072,-0.0252487,-0.00787967,-0.0191523,0.0177256,-0.0535142,-0.0230753,-0.0094363,-0.0383317,-0.00694444,0.00991903,-0.00244282,-0.0740054,-0.0932225,-0.0932225,0.00338123,0.00353045,-0.0112047,-0.0261016,0.00890208,0.017668,0.0295634,-0.0163976,
252,0.0574792,-0.0274866,0.0261383,-0.0315934,0.0220646,0.00953337,-1.55443,0.0313687,-0.59136,0.0588215,-0.0466881,0.0809432,0.085413,-0.00312246,0.0449073,-0.124344,0.0804354,0.061394,0.00508518,-0.00836463,-0.0168936,0.0287568,-0.0282408,-0.0231078,-0.0308118,-0.0843782,-0.0767341,0.179595,0.00890472,0.00890472,0.0114548,0.0114548,-0.00358045,-0.00373791,0.0421508,-0.0283899,0.0102941,0.0115076,-0.0116744,-0.016444,
253,-0.00523903,-0.0241916,-0.0199945,-0.000472813,-2.28502,0.57028,-1.85585,0.275719,-8.62586,0.652607,-0.363391,0.674744,0.475692,0.0906489,0.0367536,-0.191845,0.584541,0.397733,-0.010395,-0.0403352,-0.089259,0.0401838,-0.0112182,-0.141446,0.0356815,-0.0289645,0.797463,0.150105,-0.338041,-0.338041,-0.433749,-0.433749,-0.577256,-0.602737,-0.00616386,-0.0179866,-0.00374298,-0.00302502,0.0108581,-0.0125969,
254,-0.00329164,0.0245459,-0.0472331,0.0104068,-1.33E-16,0.00407649,0.0169159,0.00262016,0.011169,0.00226511,-0.00243927,0.00548986,-0.00483944,-0.00368608,0.00173168,0.000215025,-0.00144789,0.00149879,-0.00146506,-0.0030822,-0.000796814,0.00155274,0.000581351,0.000275878,0.0018817,-0.000715292,-0.00216945,-0.00135623,-3.18E-17,-4.06E-17,-1.92E-17,-1.83E-17,-8.80E-17,-3.04E-17,0.00836237,0.00275103,-0.000292215,0.00405659,-0.0036456,0.0134589,
255,0.00594452,-0.0256349,-0.0117336,-2.17041,-0.383619,-0.1855,-0.856649,0.257127,-0.534178,0.0937413,0.0884218,-0.0131868,-0.0332721,0.00426143,0.0327212,-0.188621,0.056582,0.0586679,-0.0065253,0.0249225,0.0185346,0.0287968,0.00114099,-0.014232,-0.0891727,0.00552428,-0.114415,0.114419,-1.22E-17,1.84E-18,1.02E-17,-4.25E-18,1.15E-17,-1.19E-17,0.00739461,-0.0122735,0.000709871,0.00082118,0.00525972,-0.0248797,
256,0.0393959,0.00196705,-0.152568,9.11E-18,-0.0340766,-0.00799676,0.00510736,0.0669921,-0.0749619,0.00393113,-0.000478894,0.00854109,0.0118922,0.00588251,-0.00150077,-0.00945528,0.00622455,0.00522129,-0.00395828,0.000759742,0.00120271,0.0026168,0.00159044,0.0020022,0.00542358,0.00385272,-0.0155904,-0.000663109,-1.09E-17,1.24E-17,4.90E-17,2.41E-17,3.58E-17,8.65E-18,0.0458256,0.00899057,-0.0733987,-0.0030851,-0.00994443,0.00310905,
257,0.0113708,-0.00515337,-0.084063,9.19E-18,-0.00674045,-0.0060228,0.003234,0.0193959,-0.00916803,0.000749524,0.00219107,0.00904259,-0.00450553,0.000184393,0.00142904,0.00189387,-0.000324961,0.000364547,-0.00326734,0.00119901,-0.0023183,0.00362541,-0.000840805,0.00126269,0.00207312,-0.00407437,0.000512904,0.00262286,-9.80E-18,1.48E-18,9.24E-18,2.50E-18,1.98E-18,7.89E-18,0.00118071,-0.00623008,0.00459335,0.00339095,-0.0121779,-0.0138126,
258,-0.00145742,-0.00370005,-0.390498,-0.0657317,-0.122106,-0.0783014,0.175674,0.402479,0.0670982,0.0427888,-0.00214804,-0.083867,0.0574561,0.0450359,-0.058896,-0.0520663,0.0795935,0.0498442,-0.041044,0.0307172,0.0531836,-0.0153875,0.0287804,-0.030833,0.0362943,0.009846,-0.0199363,-0.0256195,-9.35E-17,-1.07E-16,-4.62E-17,-5.85E-17,-4.71E-17,-1.42E-17,-0.00615868,-0.000364485,-0.385288,-0.550069,-0.000465209,0.0145527,
259,0.000417014,0.0336717,0.00336332,0.00719439,0.00574237,0.00772508,0.00700002,-0.00611022,-0.00945172,0.00331034,-0.00373829,-0.000716871,-0.00231423,-0.00453664,0.00085564,-0.00014359,0.000340796,0.00210174,0.000205581,-0.00459754,0.000658733,0.000439824,0.000647408,-0.000482766,0.000610511,0.000387193,-0.00159148,-0.00143773,8.55E-18,1.56E-17,3.34E-18,-2.21E-18,3.05E-18,3.14E-17,0.00540576,0.00218771,0.00218771,0.00218771,0.0108378,0.0172396,
